animal,date,session_type,session_dprime,session_hit_rate,histology_fallback,condition,ofc_pred,n_condition,n_mouse_go,n_mouse_nogo,p_mouse_go,p_mouse_nogo,n_gt_go,n_gt_nogo,p_gt_go,p_gt_nogo,stimulus,trials,n_acx_go,n_ofc_go,p_acx_go,p_ofc_go,error_trials_only,n_behavior_match,p_behavior_match,odds_behavior_match,models_agree_only,agreement_state,acx_pred
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,9.0,,0.47368421052631576,,19.0,,1.0,,2.121,19.0,14.0,13.0,0.7368421052631579,0.6842105263157895,False,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,13.0,,1.0,,0.7070000000000001,13.0,6.0,8.0,0.46153846153846156,0.6153846153846154,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,10.0,,1.0,,0.769344846128565,10.0,8.0,8.0,0.8,0.8,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,12.0,,1.0,,0.837187400657122,12.0,8.0,8.0,0.6666666666666666,0.6666666666666666,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,13.0,,1.0,,0.9110124638462896,13.0,9.0,9.0,0.6923076923076923,0.6923076923076923,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,12.0,,1.0,,0.0,,0.0,,1.07876684098121,12.0,6.0,8.0,0.5,0.6666666666666666,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,14.0,,1.0,,0.0,,0.0,,1.1738949211927685,14.0,11.0,7.0,0.7857142857142857,0.5,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,12.0,,1.0,,0.0,,0.0,,1.27741160893374,12.0,5.0,8.0,0.4166666666666667,0.6666666666666666,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,8.0,,1.0,,0.0,,0.0,,1.390056630435602,8.0,4.0,5.0,0.5,0.625,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,12.0,,1.0,,1.64602248543222,12.0,8.0,9.0,0.6666666666666666,0.75,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,13.0,,1.0,,1.7911724409886975,13.0,6.0,9.0,0.46153846153846156,0.6923076923076923,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,14.0,,1.0,,1.9491220452647464,14.0,9.0,12.0,0.6428571428571429,0.8571428571428571,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,10.0,,1.0,,2.121,10.0,6.0,7.0,0.6,0.7,True,,,,,,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.7070000000000001,9.0,,,,,,4.0,0.4444444444444444,0.7999999999999999,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.769344846128565,11.0,,,,,,3.0,0.2727272727272727,0.37499999999999994,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.837187400657122,7.0,,,,,,2.0,0.2857142857142857,0.39999999999999997,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.9110124638462896,8.0,,,,,,2.0,0.25,0.3333333333333333,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.07876684098121,13.0,,,,,,3.0,0.23076923076923078,0.30000000000000004,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.1738949211927685,15.0,,,,,,6.0,0.4,0.6666666666666667,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.27741160893374,13.0,,,,,,3.0,0.23076923076923078,0.30000000000000004,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.390056630435602,23.0,,,,,,7.0,0.30434782608695654,0.43750000000000006,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.64602248543222,9.0,,,,,,3.0,0.3333333333333333,0.49999999999999994,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.7911724409886975,7.0,,,,,,3.0,0.42857142857142855,0.75,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.9491220452647464,10.0,,,,,,3.0,0.3,0.4285714285714286,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,2.121,8.0,,,,,,5.0,0.625,1.6666666666666667,True,Models agree (pooled),
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.7070000000000001,6.0,,,,,,3.0,0.5,1.0,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.769344846128565,4.0,,,,,,1.0,0.25,0.3333333333333333,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.837187400657122,5.0,,,,,,2.0,0.4,0.6666666666666667,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.9110124638462896,3.0,,,,,,1.0,0.3333333333333333,0.49999999999999994,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.07876684098121,7.0,,,,,,0.0,0.0,,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.07876684098121,1.0,,,,,,0.0,0.0,,True,Both No-Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.1738949211927685,7.0,,,,,,4.0,0.5714285714285714,1.3333333333333333,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.1738949211927685,2.0,,,,,,0.0,0.0,,True,Both No-Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.27741160893374,6.0,,,,,,2.0,0.3333333333333333,0.49999999999999994,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.27741160893374,1.0,,,,,,0.0,0.0,,True,Both No-Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.390056630435602,9.0,,,,,,2.0,0.2222222222222222,0.2857142857142857,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.64602248543222,4.0,,,,,,2.0,0.5,1.0,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.64602248543222,2.0,,,,,,0.0,0.0,,True,Both No-Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.7911724409886975,2.0,,,,,,0.0,0.0,,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.7911724409886975,1.0,,,,,,1.0,1.0,,True,Both No-Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.9491220452647464,4.0,,,,,,3.0,0.75,3.0,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.9491220452647464,1.0,,,,,,0.0,0.0,,True,Both No-Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,2.121,1.0,,,,,,1.0,1.0,,True,Both Go,
G5A3,17/7,(Novice) 2b Categorization,,,False,,,,,,,,,,,,2.121,1.0,,,,,,1.0,1.0,,True,Both No-Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,18.0,,0.6,,30.0,,1.0,,0.7070000000000001,30.0,16.0,16.0,0.5333333333333333,0.5333333333333333,False,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,14.0,,0.4827586206896552,,29.0,,1.0,,0.7890990840419705,29.0,23.0,20.0,0.7931034482758621,0.6896551724137931,False,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,18.0,,0.6206896551724138,,29.0,,1.0,,0.8807317743081708,29.0,22.0,16.0,0.7586206896551724,0.5517241379310345,False,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,24.0,,0.41379310344827586,,0.0,,0.0,,1.2245599209511964,58.0,21.0,34.0,0.3620689655172414,0.5862068965517241,False,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,21.0,,0.3559322033898305,,0.0,,0.0,,1.3667597057667562,59.0,22.0,37.0,0.3728813559322034,0.6271186440677966,False,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,5.0,,0.08620689655172414,,0.0,,0.0,,1.5254721809420373,58.0,9.0,33.0,0.15517241379310345,0.5689655172413793,False,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,10.0,,0.3448275862068966,,29.0,,1.0,,1.7026148524934492,29.0,12.0,17.0,0.41379310344827586,0.5862068965517241,False,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,13.0,,0.4482758620689655,,29.0,,1.0,,1.9003278933222565,29.0,21.0,17.0,0.7241379310344828,0.5862068965517241,False,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,12.0,,0.41379310344827586,,29.0,,1.0,,2.121,29.0,28.0,15.0,0.9655172413793104,0.5172413793103449,False,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,12.0,,1.0,,0.7070000000000001,12.0,5.0,4.0,0.4166666666666667,0.3333333333333333,True,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,15.0,,1.0,,0.7890990840419705,15.0,12.0,8.0,0.8,0.5333333333333333,True,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,11.0,,1.0,,0.8807317743081708,11.0,9.0,7.0,0.8181818181818182,0.6363636363636364,True,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,24.0,,1.0,,0.0,,0.0,,1.2245599209511964,24.0,12.0,13.0,0.5,0.5416666666666666,True,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,21.0,,1.0,,0.0,,0.0,,1.3667597057667562,21.0,8.0,11.0,0.38095238095238093,0.5238095238095238,True,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,5.0,,1.0,,0.0,,0.0,,1.5254721809420373,5.0,0.0,2.0,0.0,0.4,True,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,19.0,,1.0,,1.7026148524934492,19.0,9.0,8.0,0.47368421052631576,0.42105263157894735,True,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,16.0,,1.0,,1.9003278933222565,16.0,10.0,11.0,0.625,0.6875,True,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,0.0,,0.0,,17.0,,1.0,,2.121,17.0,16.0,8.0,0.9411764705882353,0.47058823529411764,True,,,,,,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.7070000000000001,14.0,,,,,,11.0,0.7857142857142857,3.6666666666666665,True,Models agree (pooled),
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.7890990840419705,16.0,,,,,,10.0,0.625,1.6666666666666667,True,Models agree (pooled),
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.8807317743081708,17.0,,,,,,8.0,0.47058823529411764,0.8888888888888888,True,Models agree (pooled),
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.2245599209511964,23.0,,,,,,14.0,0.6086956521739131,1.5555555555555558,True,Models agree (pooled),
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.3667597057667562,24.0,,,,,,10.0,0.4166666666666667,0.7142857142857144,True,Models agree (pooled),
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.5254721809420373,24.0,,,,,,17.0,0.7083333333333334,2.428571428571429,True,Models agree (pooled),
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.7026148524934492,18.0,,,,,,11.0,0.6111111111111112,1.5714285714285718,True,Models agree (pooled),
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.9003278933222565,11.0,,,,,,5.0,0.45454545454545453,0.8333333333333334,True,Models agree (pooled),
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,2.121,16.0,,,,,,8.0,0.5,1.0,True,Models agree (pooled),
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.7070000000000001,5.0,,,,,,3.0,0.6,1.4999999999999998,True,Both Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.7070000000000001,3.0,,,,,,3.0,1.0,,True,Both No-Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.7890990840419705,5.0,,,,,,4.0,0.8,4.000000000000001,True,Both Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.7890990840419705,4.0,,,,,,2.0,0.5,1.0,True,Both No-Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.8807317743081708,7.0,,,,,,3.0,0.42857142857142855,0.75,True,Both Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,0.8807317743081708,2.0,,,,,,1.0,0.5,1.0,True,Both No-Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.2245599209511964,6.0,,,,,,3.0,0.5,1.0,True,Both Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.2245599209511964,6.0,,,,,,5.0,0.8333333333333334,5.000000000000002,True,Both No-Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.3667597057667562,8.0,,,,,,3.0,0.375,0.6,True,Both Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.3667597057667562,1.0,,,,,,0.0,0.0,,True,Both No-Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.5254721809420373,5.0,,,,,,4.0,0.8,4.000000000000001,True,Both Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.5254721809420373,5.0,,,,,,3.0,0.6,1.4999999999999998,True,Both No-Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.7026148524934492,5.0,,,,,,2.0,0.4,0.6666666666666667,True,Both Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.7026148524934492,3.0,,,,,,1.0,0.3333333333333333,0.49999999999999994,True,Both No-Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.9003278933222565,5.0,,,,,,3.0,0.6,1.4999999999999998,True,Both Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,1.9003278933222565,1.0,,,,,,0.0,0.0,,True,Both No-Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,2.121,4.0,,,,,,1.0,0.25,0.3333333333333333,True,Both Go,
G7A2,28/10/2025,(Novice) 2b Categorization,,,False,,,,,,,,,,,,2.121,3.0,,,,,,2.0,0.6666666666666666,1.9999999999999998,True,Both No-Go,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,OFC=Go,1.0,220.0,99.0,121.0,0.45,0.55,105.0,115.0,0.4772727272727273,0.5227272727272727,,,,,,,,,,,,,
G7A3,28/10/2025,(Novice) 2b Categorization,,,False,OFC=No-Go,0.0,130.0,61.0,69.0,0.46923076923076923,0.5307692307692308,70.0,60.0,0.5384615384615384,0.46153846153846156,,,,,,,,,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,OFC=Go,1.0,238.0,63.0,175.0,0.2647058823529412,0.7352941176470589,115.0,123.0,0.4831932773109244,0.5168067226890757,,,,,,,,,,,,,
G7A1,28/10/2025,(Novice) FRA,,,False,OFC=No-Go,0.0,112.0,23.0,89.0,0.20535714285714285,0.7946428571428571,60.0,52.0,0.5357142857142857,0.4642857142857143,,,,,,,,,,,,,
