stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
0.7367347870505897,0.8000086869052582,Go,Go,within_go,0.6455823047589259,0.17720884762053707
0.7367347870505897,0.868716816924144,Go,Go,within_go,0.2054816545080526,0.39725917274597367
0.7367347870505897,0.9433258917802092,Go,Go,within_go,-0.15960203527039848,0.5798010176351992
0.7367347870505897,1.0384678567860421,Go,NoGo,across,0.0074600403105570005,0.4962699798447215
0.7367347870505897,1.1589698549675345,Go,NoGo,across,0.11316653497557037,0.4434167325122148
0.7367347870505897,1.2934546947659762,Go,NoGo,across,0.3984153305602521,0.300792334719874
0.7367347870505897,1.44354492072532,Go,NoGo,across,-0.4372792574318174,0.7186396287159087
0.7367347870505897,1.5892005137748781,Go,Go,within_go,0.11981399806189516,0.4400930009690524
0.7367347870505897,1.725823597954066,Go,Go,within_go,0.009749274128661948,0.495125362935669
0.7367347870505897,1.8741921270716624,Go,Go,within_go,-0.40696797021375447,0.7034839851068773
0.7367347870505897,2.0353158534519538,Go,Go,within_go,-0.6691677735146215,0.8345838867573108
0.8000086869052582,0.868716816924144,Go,Go,within_go,-0.22337920608263065,0.6116896030413154
0.8000086869052582,0.9433258917802092,Go,Go,within_go,-0.011070199565824277,0.5055350997829121
0.8000086869052582,1.0384678567860421,Go,NoGo,across,0.04495777525655413,0.47752111237172296
0.8000086869052582,1.1589698549675345,Go,NoGo,across,0.04695859696254728,0.4765207015187264
0.8000086869052582,1.2934546947659762,Go,NoGo,across,0.43600122875234154,0.2819993856238292
0.8000086869052582,1.44354492072532,Go,NoGo,across,-0.33292650841803656,0.6664632542090183
0.8000086869052582,1.5892005137748781,Go,Go,within_go,-0.1520652513713396,0.5760326256856698
0.8000086869052582,1.725823597954066,Go,Go,within_go,0.19777303433272728,0.40111348283363635
0.8000086869052582,1.8741921270716624,Go,Go,within_go,-0.3636057707966833,0.6818028853983417
0.8000086869052582,2.0353158534519538,Go,Go,within_go,-0.4004205355659223,0.7002102677829611
0.868716816924144,0.9433258917802092,Go,Go,within_go,-0.22995620769460937,0.6149781038473047
0.868716816924144,1.0384678567860421,Go,NoGo,across,-0.567295793959418,0.7836478969797089
0.868716816924144,1.1589698549675345,Go,NoGo,across,-0.48406042932636456,0.7420302146631823
0.868716816924144,1.2934546947659762,Go,NoGo,across,-0.3332674729813148,0.6666337364906574
0.868716816924144,1.44354492072532,Go,NoGo,across,0.06645322387316649,0.4667733880634167
0.868716816924144,1.5892005137748781,Go,Go,within_go,0.07824645523978567,0.46087677238010716
0.868716816924144,1.725823597954066,Go,Go,within_go,-0.3493575809407963,0.6746787904703981
0.868716816924144,1.8741921270716624,Go,Go,within_go,0.2825292697984998,0.3587353651007501
0.868716816924144,2.0353158534519538,Go,Go,within_go,-0.02628419965270233,0.5131420998263512
0.9433258917802092,1.0384678567860421,Go,NoGo,across,0.08139109950138393,0.45930445024930805
0.9433258917802092,1.1589698549675345,Go,NoGo,across,0.22977875841657677,0.3851106207917116
0.9433258917802092,1.2934546947659762,Go,NoGo,across,0.23551873192769623,0.3822406340361519
0.9433258917802092,1.44354492072532,Go,NoGo,across,-0.20893610505891974,0.6044680525294599
0.9433258917802092,1.5892005137748781,Go,Go,within_go,-0.5039232640826494,0.7519616320413247
0.9433258917802092,1.725823597954066,Go,Go,within_go,-0.4968775947960608,0.7484387973980304
0.9433258917802092,1.8741921270716624,Go,Go,within_go,-0.0661944160056217,0.5330972080028109
0.9433258917802092,2.0353158534519538,Go,Go,within_go,0.10309111344434002,0.44845444327783
1.0384678567860421,1.1589698549675345,NoGo,NoGo,within_nogo,0.39107387441818475,0.3044630627909076
1.0384678567860421,1.2934546947659762,NoGo,NoGo,within_nogo,0.47934846378809776,0.2603257681059511
1.0384678567860421,1.44354492072532,NoGo,NoGo,within_nogo,-0.2965252455480981,0.6482626227740491
1.0384678567860421,1.5892005137748781,NoGo,Go,across,-0.18899418424465064,0.5944970921223254
1.0384678567860421,1.725823597954066,NoGo,Go,across,0.3381910845357772,0.3309044577321114
1.0384678567860421,1.8741921270716624,NoGo,Go,across,-0.42732807480289603,0.713664037401448
1.0384678567860421,2.0353158534519538,NoGo,Go,across,-0.16912611290490145,0.5845630564524508
1.1589698549675345,1.2934546947659762,NoGo,NoGo,within_nogo,0.5772933014520975,0.21135334927395127
1.1589698549675345,1.44354492072532,NoGo,NoGo,within_nogo,-0.4948865475987062,0.747443273799353
1.1589698549675345,1.5892005137748781,NoGo,Go,across,-0.31304946796092625,0.6565247339804632
1.1589698549675345,1.725823597954066,NoGo,Go,across,-0.22804467654853286,0.6140223382742664
1.1589698549675345,1.8741921270716624,NoGo,Go,across,-0.2402195743295774,0.6201097871647887
1.1589698549675345,2.0353158534519538,NoGo,Go,across,0.0880290927322469,0.45598545363387655
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,-0.6175876923331427,0.8087938461665714
1.2934546947659762,1.5892005137748781,NoGo,Go,across,-0.23661873872718356,0.6183093693635918
1.2934546947659762,1.725823597954066,NoGo,Go,across,0.012515327938607478,0.4937423360306963
1.2934546947659762,1.8741921270716624,NoGo,Go,across,-0.5946846200653414,0.7973423100326706
1.2934546947659762,2.0353158534519538,NoGo,Go,across,-0.29112660774086485,0.6455633038704325
1.44354492072532,1.5892005137748781,NoGo,Go,across,0.5234399617736435,0.23828001911317825
1.44354492072532,1.725823597954066,NoGo,Go,across,0.3152911784481293,0.3423544107759353
1.44354492072532,1.8741921270716624,NoGo,Go,across,0.06919490096676344,0.4654025495166183
1.44354492072532,2.0353158534519538,NoGo,Go,across,-0.1217414123869199,0.5608707061934599
1.5892005137748781,1.725823597954066,Go,Go,within_go,0.3485679545962912,0.3257160227018544
1.5892005137748781,1.8741921270716624,Go,Go,within_go,-0.35329128698369655,0.6766456434918483
1.5892005137748781,2.0353158534519538,Go,Go,within_go,-0.3619913365417912,0.6809956682708956
1.725823597954066,1.8741921270716624,Go,Go,within_go,-0.33019935898568464,0.6650996794928423
1.725823597954066,2.0353158534519538,Go,Go,within_go,-0.3343641529090527,0.6671820764545263
1.8741921270716624,2.0353158534519538,Go,Go,within_go,0.44893119386458974,0.27553440306770516
