stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
0.7367347870505897,0.8000086869052582,Go,Go,within_go,0.35559689834407454,0.32220155082796276
0.7367347870505897,0.868716816924144,Go,Go,within_go,-0.028680908851220762,0.5143404544256104
0.7367347870505897,0.9433258917802092,Go,Go,within_go,-0.37983641397858114,0.6899182069892906
0.7367347870505897,1.0384678567860421,Go,NoGo,across,-0.42396318393619453,0.7119815919680973
0.7367347870505897,1.1589698549675345,Go,NoGo,across,-0.27318653997793874,0.6365932699889694
0.7367347870505897,1.2934546947659762,Go,NoGo,across,-0.03733526986725288,0.5186676349336264
0.7367347870505897,1.44354492072532,Go,NoGo,across,-0.2514158497800072,0.6257079248900036
0.7367347870505897,1.5892005137748781,Go,Go,within_go,0.40206431922217145,0.2989678403889143
0.7367347870505897,1.725823597954066,Go,Go,within_go,-0.017462423782004455,0.5087312118910022
0.7367347870505897,1.8741921270716624,Go,Go,within_go,0.04795621610388451,0.4760218919480578
0.7367347870505897,2.0353158534519538,Go,Go,within_go,-0.1719575042843491,0.5859787521421745
0.8000086869052582,0.868716816924144,Go,Go,within_go,-0.10464788737778874,0.5523239436888944
0.8000086869052582,0.9433258917802092,Go,Go,within_go,-0.24279826842904037,0.6213991342145202
0.8000086869052582,1.0384678567860421,Go,NoGo,across,-0.5374410124228306,0.7687205062114153
0.8000086869052582,1.1589698549675345,Go,NoGo,across,0.17254449430092422,0.4137277528495379
0.8000086869052582,1.2934546947659762,Go,NoGo,across,-0.03209197516917068,0.5160459875845853
0.8000086869052582,1.44354492072532,Go,NoGo,across,0.19044319205497087,0.4047784039725146
0.8000086869052582,1.5892005137748781,Go,Go,within_go,0.2485222429957138,0.3757388785021431
0.8000086869052582,1.725823597954066,Go,Go,within_go,-0.5937480614834091,0.7968740307417046
0.8000086869052582,1.8741921270716624,Go,Go,within_go,0.038298892784237266,0.48085055360788137
0.8000086869052582,2.0353158534519538,Go,Go,within_go,-0.03332876022974777,0.5166643801148739
0.868716816924144,0.9433258917802092,Go,Go,within_go,-0.5073374987327777,0.7536687493663888
0.868716816924144,1.0384678567860421,Go,NoGo,across,0.36029586967833666,0.31985206516083164
0.868716816924144,1.1589698549675345,Go,NoGo,across,-0.2666763541541513,0.6333381770770756
0.868716816924144,1.2934546947659762,Go,NoGo,across,-0.13362199231370492,0.5668109961568525
0.868716816924144,1.44354492072532,Go,NoGo,across,0.04787216702304894,0.4760639164884755
0.868716816924144,1.5892005137748781,Go,Go,within_go,-0.2445906396776847,0.6222953198388423
0.868716816924144,1.725823597954066,Go,Go,within_go,0.3760778382922432,0.3119610808538784
0.868716816924144,1.8741921270716624,Go,Go,within_go,-0.5923898768473417,0.7961949384236708
0.868716816924144,2.0353158534519538,Go,Go,within_go,0.1971613757152977,0.40141931214235116
0.9433258917802092,1.0384678567860421,Go,NoGo,across,0.23449615073670113,0.3827519246316494
0.9433258917802092,1.1589698549675345,Go,NoGo,across,0.4359850072868406,0.28200749635657973
0.9433258917802092,1.2934546947659762,Go,NoGo,across,0.07365610700534363,0.4631719464973282
0.9433258917802092,1.44354492072532,Go,NoGo,across,0.024725954894715862,0.4876370225526421
0.9433258917802092,1.5892005137748781,Go,Go,within_go,-0.2725013995447414,0.6362506997723707
0.9433258917802092,1.725823597954066,Go,Go,within_go,-0.3098926752800705,0.6549463376400353
0.9433258917802092,1.8741921270716624,Go,Go,within_go,0.22689031492740597,0.386554842536297
0.9433258917802092,2.0353158534519538,Go,Go,within_go,-0.5426668962628011,0.7713334481314005
1.0384678567860421,1.1589698549675345,NoGo,NoGo,within_nogo,-0.05137127035174267,0.5256856351758713
1.0384678567860421,1.2934546947659762,NoGo,NoGo,within_nogo,-0.2050826554929635,0.6025413277464817
1.0384678567860421,1.44354492072532,NoGo,NoGo,within_nogo,0.024559973206879308,0.48772001339656035
1.0384678567860421,1.5892005137748781,NoGo,Go,across,-0.525377894074623,0.7626889470373115
1.0384678567860421,1.725823597954066,NoGo,Go,across,0.27013332493706693,0.3649333375314665
1.0384678567860421,1.8741921270716624,NoGo,Go,across,-0.13401342351476828,0.5670067117573842
1.0384678567860421,2.0353158534519538,NoGo,Go,across,-0.1926152671148567,0.5963076335574283
1.1589698549675345,1.2934546947659762,NoGo,NoGo,within_nogo,-0.11514678005216965,0.5575733900260849
1.1589698549675345,1.44354492072532,NoGo,NoGo,within_nogo,0.2212320171726799,0.38938399141366004
1.1589698549675345,1.5892005137748781,NoGo,Go,across,-0.026849268888958056,0.5134246344444791
1.1589698549675345,1.725823597954066,NoGo,Go,across,-0.20664005779164427,0.6033200288958221
1.1589698549675345,1.8741921270716624,NoGo,Go,across,-0.15132925695239097,0.5756646284761955
1.1589698549675345,2.0353158534519538,NoGo,Go,across,-0.5598334715074837,0.7799167357537419
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,-0.1723651127890003,0.5861825563945001
1.2934546947659762,1.5892005137748781,NoGo,Go,across,-0.2611218791954486,0.6305609395977243
1.2934546947659762,1.725823597954066,NoGo,Go,across,-0.3534711242038749,0.6767355621019374
1.2934546947659762,1.8741921270716624,NoGo,Go,across,-0.15905315551688948,0.5795265777584447
1.2934546947659762,2.0353158534519538,NoGo,Go,across,0.20738918973485282,0.3963054051325736
1.44354492072532,1.5892005137748781,NoGo,Go,across,-0.3635122677185952,0.6817561338592976
1.44354492072532,1.725823597954066,NoGo,Go,across,-0.4120502943760701,0.706025147188035
1.44354492072532,1.8741921270716624,NoGo,Go,across,-0.24256281971213736,0.6212814098560687
1.44354492072532,2.0353158534519538,NoGo,Go,across,-0.16146514527038391,0.580732572635192
1.5892005137748781,1.725823597954066,Go,Go,within_go,0.08183205416363398,0.45908397291818304
1.5892005137748781,1.8741921270716624,Go,Go,within_go,0.3454225824853385,0.32728870875733074
1.5892005137748781,2.0353158534519538,Go,Go,within_go,0.08246955486383425,0.4587652225680829
1.725823597954066,1.8741921270716624,Go,Go,within_go,-0.07891711377574627,0.5394585568878731
1.725823597954066,2.0353158534519538,Go,Go,within_go,0.16421337278868509,0.41789331360565746
1.8741921270716624,2.0353158534519538,Go,Go,within_go,-0.1747857530774585,0.5873928765387293
