stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
0.7367347870505897,0.8000086869052582,Go,Go,within_go,0.9999999999999999,5.551115123125783e-17
0.7367347870505897,0.868716816924144,Go,Go,within_go,-1.0,1.0
0.7367347870505897,0.9433258917802092,Go,Go,within_go,-1.0,1.0
0.7367347870505897,1.0384678567860421,Go,NoGo,across,-1.0,1.0
0.7367347870505897,1.1589698549675345,Go,NoGo,across,1.0,0.0
0.7367347870505897,1.2934546947659762,Go,NoGo,across,-1.0,1.0
0.7367347870505897,1.44354492072532,Go,NoGo,across,-0.9999999999999998,0.9999999999999999
0.8000086869052582,0.868716816924144,Go,Go,within_go,-1.0,1.0
0.8000086869052582,0.9433258917802092,Go,Go,within_go,-1.0,1.0
0.8000086869052582,1.0384678567860421,Go,NoGo,across,-1.0,1.0
0.8000086869052582,1.1589698549675345,Go,NoGo,across,1.0,0.0
0.8000086869052582,1.2934546947659762,Go,NoGo,across,-1.0,1.0
0.8000086869052582,1.44354492072532,Go,NoGo,across,-0.9999999999999998,0.9999999999999999
0.868716816924144,0.9433258917802092,Go,Go,within_go,1.0,0.0
0.868716816924144,1.0384678567860421,Go,NoGo,across,1.0,0.0
0.868716816924144,1.1589698549675345,Go,NoGo,across,-1.0,1.0
0.868716816924144,1.2934546947659762,Go,NoGo,across,1.0,0.0
0.868716816924144,1.44354492072532,Go,NoGo,across,1.0,0.0
0.9433258917802092,1.0384678567860421,Go,NoGo,across,1.0,0.0
0.9433258917802092,1.1589698549675345,Go,NoGo,across,-1.0,1.0
0.9433258917802092,1.2934546947659762,Go,NoGo,across,1.0,0.0
0.9433258917802092,1.44354492072532,Go,NoGo,across,0.9999999999999998,1.1102230246251565e-16
1.0384678567860421,1.1589698549675345,NoGo,NoGo,within_nogo,-1.0,1.0
1.0384678567860421,1.2934546947659762,NoGo,NoGo,within_nogo,1.0,0.0
1.0384678567860421,1.44354492072532,NoGo,NoGo,within_nogo,1.0,0.0
1.1589698549675345,1.2934546947659762,NoGo,NoGo,within_nogo,-1.0,1.0
1.1589698549675345,1.44354492072532,NoGo,NoGo,within_nogo,-1.0,1.0
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,1.0,0.0
