stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
1.0384678567860421,1.1589698549675345,NoGo,NoGo,within_nogo,0.13778709866000946,0.43110645066999526
1.0384678567860421,1.2934546947659762,NoGo,NoGo,within_nogo,-0.2034411542680345,0.6017205771340173
1.0384678567860421,1.44354492072532,NoGo,NoGo,within_nogo,0.2315516075392464,0.3842241962303768
1.0384678567860421,1.5892005137748781,NoGo,Go,across,-0.34694141385673405,0.673470706928367
1.0384678567860421,1.725823597954066,NoGo,Go,across,-0.3985486013081506,0.6992743006540754
1.0384678567860421,1.8741921270716624,NoGo,Go,across,-0.37099238491286185,0.6854961924564309
1.0384678567860421,2.0353158534519538,NoGo,Go,across,0.09703892004126806,0.451480539979366
1.1589698549675345,1.2934546947659762,NoGo,NoGo,within_nogo,-0.29741419549288167,0.6487070977464409
1.1589698549675345,1.44354492072532,NoGo,NoGo,within_nogo,-0.16846137543355022,0.5842306877167751
1.1589698549675345,1.5892005137748781,NoGo,Go,across,-0.23973207944291777,0.6198660397214589
1.1589698549675345,1.725823597954066,NoGo,Go,across,-0.25091713447379155,0.6254585672368957
1.1589698549675345,1.8741921270716624,NoGo,Go,across,-0.1331297706335462,0.5665648853167731
1.1589698549675345,2.0353158534519538,NoGo,Go,across,-0.04368668770589201,0.521843343852946
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,-0.1606661670947023,0.5803330835473511
1.2934546947659762,1.5892005137748781,NoGo,Go,across,-0.06717511643128989,0.533587558215645
1.2934546947659762,1.725823597954066,NoGo,Go,across,0.023286029685739933,0.48835698515713005
1.2934546947659762,1.8741921270716624,NoGo,Go,across,-0.1832606236740533,0.5916303118370266
1.2934546947659762,2.0353158534519538,NoGo,Go,across,-0.1854353204836263,0.5927176602418132
1.44354492072532,1.5892005137748781,NoGo,Go,across,-0.3824315164610952,0.6912157582305476
1.44354492072532,1.725823597954066,NoGo,Go,across,-0.2981635877421734,0.6490817938710867
1.44354492072532,1.8741921270716624,NoGo,Go,across,-0.3053291407684295,0.6526645703842148
1.44354492072532,2.0353158534519538,NoGo,Go,across,0.0652041350847078,0.4673979324576461
1.5892005137748781,1.725823597954066,Go,Go,within_go,0.12234302885858117,0.4388284855707094
1.5892005137748781,1.8741921270716624,Go,Go,within_go,0.1082050399418959,0.44589748002905205
1.5892005137748781,2.0353158534519538,Go,Go,within_go,-0.3394511627180604,0.6697255813590302
1.725823597954066,1.8741921270716624,Go,Go,within_go,0.06326222163705862,0.4683688891814707
1.725823597954066,2.0353158534519538,Go,Go,within_go,-0.2715267416800813,0.6357633708400406
1.8741921270716624,2.0353158534519538,Go,Go,within_go,-0.1712845650544869,0.5856422825272435
