stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
1.0384678567860421,1.1589698549675345,NoGo,NoGo,within_nogo,-0.005746538299849541,0.5028732691499248
1.0384678567860421,1.2934546947659762,NoGo,NoGo,within_nogo,-0.3298633980790539,0.664931699039527
1.0384678567860421,1.44354492072532,NoGo,NoGo,within_nogo,-0.060941180823031633,0.5304705904115158
1.0384678567860421,1.5892005137748781,NoGo,Go,across,-0.07809125011183762,0.5390456250559188
1.0384678567860421,1.725823597954066,NoGo,Go,across,-0.21178031522653393,0.6058901576132669
1.0384678567860421,1.8741921270716624,NoGo,Go,across,-0.2077449695842892,0.6038724847921446
1.0384678567860421,2.0353158534519538,NoGo,Go,across,-0.01229871510901972,0.5061493575545098
1.1589698549675345,1.2934546947659762,NoGo,NoGo,within_nogo,-0.2887077743414572,0.6443538871707286
1.1589698549675345,1.44354492072532,NoGo,NoGo,within_nogo,0.03748969456409932,0.48125515271795033
1.1589698549675345,1.5892005137748781,NoGo,Go,across,-0.08465274219202452,0.5423263710960122
1.1589698549675345,1.725823597954066,NoGo,Go,across,-0.31424070603073584,0.657120353015368
1.1589698549675345,1.8741921270716624,NoGo,Go,across,-0.1510921112670607,0.5755460556335303
1.1589698549675345,2.0353158534519538,NoGo,Go,across,-0.08223223417689705,0.5411161170884485
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,-0.2748727666750601,0.63743638333753
1.2934546947659762,1.5892005137748781,NoGo,Go,across,-0.0038076094433035753,0.5019038047216517
1.2934546947659762,1.725823597954066,NoGo,Go,across,-0.028659433848764484,0.5143297169243822
1.2934546947659762,1.8741921270716624,NoGo,Go,across,-0.035431752583440376,0.5177158762917202
1.2934546947659762,2.0353158534519538,NoGo,Go,across,-0.11310192855125106,0.5565509642756256
1.44354492072532,1.5892005137748781,NoGo,Go,across,-0.27827175255661885,0.6391358762783095
1.44354492072532,1.725823597954066,NoGo,Go,across,-0.1952528709972002,0.5976264354986001
1.44354492072532,1.8741921270716624,NoGo,Go,across,-0.18574697742756652,0.5928734887137832
1.44354492072532,2.0353158534519538,NoGo,Go,across,-0.13427668715241928,0.5671383435762096
1.5892005137748781,1.725823597954066,Go,Go,within_go,-0.21103320393450767,0.6055166019672539
1.5892005137748781,1.8741921270716624,Go,Go,within_go,-0.12531031533573703,0.5626551576678686
1.5892005137748781,2.0353158534519538,Go,Go,within_go,-0.20611058586932582,0.6030552929346629
1.725823597954066,1.8741921270716624,Go,Go,within_go,-0.02560557500596186,0.5128027875029809
1.725823597954066,2.0353158534519538,Go,Go,within_go,-0.10268706828637862,0.5513435341431893
1.8741921270716624,2.0353158534519538,Go,Go,within_go,-0.2699177618328673,0.6349588809164337
