stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
0.7367347870505897,0.8000086869052582,Go,Go,within_go,-0.050543623488023603,0.5252718117440118
0.7367347870505897,0.868716816924144,Go,Go,within_go,-0.06030078216714791,0.530150391083574
0.7367347870505897,1.2934546947659762,Go,NoGo,across,-0.10408554592308225,0.5520427729615411
0.7367347870505897,1.44354492072532,Go,NoGo,across,-0.09724745496726536,0.5486237274836326
0.7367347870505897,1.5892005137748781,Go,Go,within_go,-0.22645047934359666,0.6132252396717983
0.7367347870505897,1.725823597954066,Go,Go,within_go,-0.1215655441594928,0.5607827720797464
0.7367347870505897,1.8741921270716624,Go,Go,within_go,-0.11494296009072649,0.5574714800453633
0.7367347870505897,2.0353158534519538,Go,Go,within_go,-0.12537069478080454,0.5626853473904023
0.8000086869052582,0.868716816924144,Go,Go,within_go,-0.09377503317418963,0.5468875165870948
0.8000086869052582,1.2934546947659762,Go,NoGo,across,-0.18064583111344246,0.5903229155567212
0.8000086869052582,1.44354492072532,Go,NoGo,across,-0.12403770959239332,0.5620188547961966
0.8000086869052582,1.5892005137748781,Go,Go,within_go,-0.22035381496176604,0.610176907480883
0.8000086869052582,1.725823597954066,Go,Go,within_go,-0.06900694045888266,0.5345034702294413
0.8000086869052582,1.8741921270716624,Go,Go,within_go,-0.05403943393896487,0.5270197169694825
0.8000086869052582,2.0353158534519538,Go,Go,within_go,-0.06901287829921562,0.5345064391496078
0.868716816924144,1.2934546947659762,Go,NoGo,across,-0.12178564160683046,0.5608928208034152
0.868716816924144,1.44354492072532,Go,NoGo,across,-0.15653394216244135,0.5782669710812207
0.868716816924144,1.5892005137748781,Go,Go,within_go,-0.19023042735548942,0.5951152136777447
0.868716816924144,1.725823597954066,Go,Go,within_go,-0.1710142309872395,0.5855071154936198
0.868716816924144,1.8741921270716624,Go,Go,within_go,-0.05601767622856991,0.528008838114285
0.868716816924144,2.0353158534519538,Go,Go,within_go,-0.09986438482636566,0.5499321924131828
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,-0.0701129251442862,0.5350564625721431
1.2934546947659762,1.5892005137748781,NoGo,Go,across,-0.04779093975726174,0.5238954698786309
1.2934546947659762,1.725823597954066,NoGo,Go,across,-0.11993773828242976,0.5599688691412149
1.2934546947659762,1.8741921270716624,NoGo,Go,across,-0.19146910449047147,0.5957345522452357
1.2934546947659762,2.0353158534519538,NoGo,Go,across,-0.15082546375599704,0.5754127318779985
1.44354492072532,1.5892005137748781,NoGo,Go,across,-0.025906979293221274,0.5129534896466106
1.44354492072532,1.725823597954066,NoGo,Go,across,0.013931216680230833,0.4930343916598846
1.44354492072532,1.8741921270716624,NoGo,Go,across,-0.18135058042368582,0.590675290211843
1.44354492072532,2.0353158534519538,NoGo,Go,across,-0.21523494929086442,0.6076174746454323
1.5892005137748781,1.725823597954066,Go,Go,within_go,-0.15659381949147488,0.5782969097457374
1.5892005137748781,1.8741921270716624,Go,Go,within_go,-0.1898560720043645,0.5949280360021822
1.5892005137748781,2.0353158534519538,Go,Go,within_go,-0.25337437590859985,0.6266871879542999
1.725823597954066,1.8741921270716624,Go,Go,within_go,-0.16664532661678344,0.5833226633083917
1.725823597954066,2.0353158534519538,Go,Go,within_go,-0.15890174942613622,0.5794508747130681
1.8741921270716624,2.0353158534519538,Go,Go,within_go,-0.009339565699608067,0.504669782849804
