stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
0.7367347870505897,0.8000086869052582,Go,Go,within_go,-0.18201447432126255,0.5910072371606313
0.7367347870505897,0.868716816924144,Go,Go,within_go,0.13548045270121686,0.43225977364939155
0.7367347870505897,0.9433258917802092,Go,Go,within_go,-0.03433192921131755,0.5171659646056588
0.7367347870505897,1.0384678567860421,Go,NoGo,across,-0.04167832570313045,0.5208391628515652
0.7367347870505897,1.1589698549675345,Go,NoGo,across,-0.13786675939236023,0.5689333796961801
0.7367347870505897,1.2934546947659762,Go,NoGo,across,-0.21531625837084872,0.6076581291854244
0.7367347870505897,1.44354492072532,Go,NoGo,across,0.23079956970240229,0.38460021514879883
0.7367347870505897,1.5892005137748781,Go,Go,within_go,-0.1635689964385674,0.5817844982192837
0.7367347870505897,1.725823597954066,Go,Go,within_go,-0.1670877918282791,0.5835438959141396
0.7367347870505897,1.8741921270716624,Go,Go,within_go,-0.12238665628559481,0.5611933281427974
0.7367347870505897,2.0353158534519538,Go,Go,within_go,-0.17312321957670088,0.5865616097883505
0.8000086869052582,0.868716816924144,Go,Go,within_go,-0.17919396449125768,0.5895969822456288
0.8000086869052582,0.9433258917802092,Go,Go,within_go,-0.08168583661952515,0.5408429183097626
0.8000086869052582,1.0384678567860421,Go,NoGo,across,-0.29015257392950133,0.6450762869647506
0.8000086869052582,1.1589698549675345,Go,NoGo,across,-0.05736356163488308,0.5286817808174415
0.8000086869052582,1.2934546947659762,Go,NoGo,across,0.014916826305161559,0.4925415868474192
0.8000086869052582,1.44354492072532,Go,NoGo,across,-0.07172110352667686,0.5358605517633385
0.8000086869052582,1.5892005137748781,Go,Go,within_go,-0.034248171716343,0.5171240858581715
0.8000086869052582,1.725823597954066,Go,Go,within_go,-0.11748746910856704,0.5587437345542835
0.8000086869052582,1.8741921270716624,Go,Go,within_go,-0.022237476743529983,0.511118738371765
0.8000086869052582,2.0353158534519538,Go,Go,within_go,0.06010729987974333,0.46994635006012836
0.868716816924144,0.9433258917802092,Go,Go,within_go,-0.13856037315685368,0.5692801865784268
0.868716816924144,1.0384678567860421,Go,NoGo,across,-0.05368589644061486,0.5268429482203074
