stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
0.7367347870505897,0.8000086869052582,Go,Go,within_go,-0.20012075910895039,0.6000603795544752
0.7367347870505897,0.868716816924144,Go,Go,within_go,-0.05354201241907712,0.5267710062095385
0.7367347870505897,0.9433258917802092,Go,Go,within_go,-0.19111231295311085,0.5955561564765555
0.7367347870505897,1.0384678567860421,Go,NoGo,across,-0.1666896525373926,0.5833448262686963
0.7367347870505897,1.1589698549675345,Go,NoGo,across,-0.1633315888838771,0.5816657944419386
0.7367347870505897,1.2934546947659762,Go,NoGo,across,-0.09242103901590974,0.5462105195079549
0.7367347870505897,1.44354492072532,Go,NoGo,across,-0.1964209098495095,0.5982104549247548
0.8000086869052582,0.868716816924144,Go,Go,within_go,-0.06578937369765687,0.5328946868488285
0.8000086869052582,0.9433258917802092,Go,Go,within_go,-0.07520516867540292,0.5376025843377015
0.8000086869052582,1.0384678567860421,Go,NoGo,across,-0.20452152724236683,0.6022607636211834
0.8000086869052582,1.1589698549675345,Go,NoGo,across,-0.11380677974415469,0.5569033898720773
0.8000086869052582,1.2934546947659762,Go,NoGo,across,-0.24211204221925578,0.6210560211096279
0.8000086869052582,1.44354492072532,Go,NoGo,across,-0.15766029157196126,0.5788301457859806
0.868716816924144,0.9433258917802092,Go,Go,within_go,-0.29777827980668964,0.6488891399033448
0.868716816924144,1.0384678567860421,Go,NoGo,across,-0.2655668316771959,0.632783415838598
0.868716816924144,1.1589698549675345,Go,NoGo,across,-0.20728110040153036,0.6036405502007651
0.868716816924144,1.2934546947659762,Go,NoGo,across,-0.07762903486611195,0.538814517433056
0.868716816924144,1.44354492072532,Go,NoGo,across,-0.11985248900175821,0.5599262445008791
0.9433258917802092,1.0384678567860421,Go,NoGo,across,-0.14811450664175377,0.5740572533208769
0.9433258917802092,1.1589698549675345,Go,NoGo,across,-0.07207432004571007,0.5360371600228551
0.9433258917802092,1.2934546947659762,Go,NoGo,across,-0.07771109780693077,0.5388555489034654
0.9433258917802092,1.44354492072532,Go,NoGo,across,-0.10528542655532142,0.5526427132776607
1.0384678567860421,1.1589698549675345,NoGo,NoGo,within_nogo,0.08747990023393683,0.4562600498830316
1.0384678567860421,1.2934546947659762,NoGo,NoGo,within_nogo,-0.14142835375914567,0.5707141768795728
1.0384678567860421,1.44354492072532,NoGo,NoGo,within_nogo,0.007375920300023162,0.4963120398499884
1.1589698549675345,1.2934546947659762,NoGo,NoGo,within_nogo,-0.1597991237778239,0.579899561888912
1.1589698549675345,1.44354492072532,NoGo,NoGo,within_nogo,-0.2632238238579841,0.631611911928992
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,-0.21491357329324015,0.6074567866466201
