stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
1.0384678567860421,1.1589698549675345,NoGo,NoGo,within_nogo,-0.4323374946103177,0.7161687473051588
1.0384678567860421,1.2934546947659762,NoGo,NoGo,within_nogo,-0.6412252638707898,0.8206126319353949
1.0384678567860421,1.44354492072532,NoGo,NoGo,within_nogo,-0.23575166881345294,0.6178758344067264
1.0384678567860421,1.5892005137748781,NoGo,Go,across,0.32263717473915005,0.33868141263042495
1.0384678567860421,1.725823597954066,NoGo,Go,across,0.18948635276162484,0.4052568236191876
1.0384678567860421,1.8741921270716624,NoGo,Go,across,0.41883471954695517,0.2905826402265224
1.0384678567860421,2.0353158534519538,NoGo,Go,across,-0.2431509033041893,0.6215754516520946
1.1589698549675345,1.2934546947659762,NoGo,NoGo,within_nogo,-0.06115939534190936,0.5305796976709547
1.1589698549675345,1.44354492072532,NoGo,NoGo,within_nogo,0.015774870754903903,0.49211256462254804
1.1589698549675345,1.5892005137748781,NoGo,Go,across,-0.49194449621374603,0.745972248106873
1.1589698549675345,1.725823597954066,NoGo,Go,across,-0.3644841130756569,0.6822420565378284
1.1589698549675345,1.8741921270716624,NoGo,Go,across,-0.4164083005236262,0.708204150261813
1.1589698549675345,2.0353158534519538,NoGo,Go,across,0.5980039847618135,0.20099800761909326
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,0.12269919724216448,0.43865040137891775
1.2934546947659762,1.5892005137748781,NoGo,Go,across,-0.31941671733737004,0.659708358668685
1.2934546947659762,1.725823597954066,NoGo,Go,across,-0.2408739441221349,0.6204369720610674
1.2934546947659762,1.8741921270716624,NoGo,Go,across,-0.37013988023919653,0.6850699401195983
1.2934546947659762,2.0353158534519538,NoGo,Go,across,0.020263689400240897,0.48986815529987954
1.44354492072532,1.5892005137748781,NoGo,Go,across,-0.3160666241657951,0.6580333120828976
1.44354492072532,1.725823597954066,NoGo,Go,across,0.35101809281924995,0.32449095359037505
1.44354492072532,1.8741921270716624,NoGo,Go,across,-0.45274819077773676,0.7263740953888684
1.44354492072532,2.0353158534519538,NoGo,Go,across,-0.6505173008895948,0.8252586504447974
1.5892005137748781,1.725823597954066,Go,Go,within_go,0.484606967825287,0.2576965160873565
1.5892005137748781,1.8741921270716624,Go,Go,within_go,0.23216749383219126,0.38391625308390437
1.5892005137748781,2.0353158534519538,Go,Go,within_go,-0.2956593655297627,0.6478296827648813
1.725823597954066,1.8741921270716624,Go,Go,within_go,-0.3628355618879046,0.6814177809439523
1.725823597954066,2.0353158534519538,Go,Go,within_go,-0.7235366530627987,0.8617683265313993
1.8741921270716624,2.0353158534519538,Go,Go,within_go,0.1143822362558407,0.4428088818720797
