stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
0.7367347870505897,0.8000086869052582,Go,Go,within_go,-0.052869153978134166,0.526434576989067
0.7367347870505897,0.868716816924144,Go,Go,within_go,-0.1226557677180422,0.5613278838590211
0.7367347870505897,1.2934546947659762,Go,NoGo,across,-0.16063614742984542,0.5803180737149227
0.7367347870505897,1.44354492072532,Go,NoGo,across,-0.1763844209404939,0.588192210470247
0.7367347870505897,1.5892005137748781,Go,Go,within_go,0.0022112683044809077,0.49889436584775954
0.7367347870505897,1.725823597954066,Go,Go,within_go,-0.15479675893671313,0.5773983794683566
0.7367347870505897,1.8741921270716624,Go,Go,within_go,-0.1552535285502548,0.5776267642751274
0.7367347870505897,2.0353158534519538,Go,Go,within_go,-0.06825931964817034,0.5341296598240852
0.8000086869052582,0.868716816924144,Go,Go,within_go,-0.19893994675025536,0.5994699733751276
0.8000086869052582,1.2934546947659762,Go,NoGo,across,-0.16579331255090143,0.5828966562754507
0.8000086869052582,1.44354492072532,Go,NoGo,across,-0.006192528754137189,0.5030962643770686
0.8000086869052582,1.5892005137748781,Go,Go,within_go,-0.08351903289415802,0.541759516447079
0.8000086869052582,1.725823597954066,Go,Go,within_go,-0.22164018089194829,0.6108200904459742
0.8000086869052582,1.8741921270716624,Go,Go,within_go,-0.21084460544220718,0.6054223027211036
0.8000086869052582,2.0353158534519538,Go,Go,within_go,-0.08598134123420878,0.5429906706171044
0.868716816924144,1.2934546947659762,Go,NoGo,across,-0.027162916391489135,0.5135814581957445
0.868716816924144,1.44354492072532,Go,NoGo,across,-0.16058838874693127,0.5802941943734656
0.868716816924144,1.5892005137748781,Go,Go,within_go,-0.26461464129684764,0.6323073206484238
0.868716816924144,1.725823597954066,Go,Go,within_go,-0.18284621637902718,0.5914231081895136
0.868716816924144,1.8741921270716624,Go,Go,within_go,-0.042402080074467045,0.5212010400372336
0.868716816924144,2.0353158534519538,Go,Go,within_go,-0.09881982310490128,0.5494099115524507
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,-0.037194079597131946,0.518597039798566
1.2934546947659762,1.5892005137748781,NoGo,Go,across,-0.1693262451921857,0.5846631225960929
1.2934546947659762,1.725823597954066,NoGo,Go,across,-0.04648066344628419,0.5232403317231421
1.2934546947659762,1.8741921270716624,NoGo,Go,across,-0.21955240061428166,0.6097762003071409
1.2934546947659762,2.0353158534519538,NoGo,Go,across,-0.20057954466594188,0.600289772332971
1.44354492072532,1.5892005137748781,NoGo,Go,across,-0.0006857303969207158,0.5003428651984604
1.44354492072532,1.725823597954066,NoGo,Go,across,-0.13998329614986404,0.5699916480749321
1.44354492072532,1.8741921270716624,NoGo,Go,across,-0.2947731449807402,0.6473865724903701
1.44354492072532,2.0353158534519538,NoGo,Go,across,-0.11709297438482968,0.5585464871924148
1.5892005137748781,1.725823597954066,Go,Go,within_go,-0.00676427076939176,0.5033821353846959
1.5892005137748781,1.8741921270716624,Go,Go,within_go,-0.18568008979558992,0.592840044897795
1.5892005137748781,2.0353158534519538,Go,Go,within_go,-0.002389604254077706,0.5011948021270388
1.725823597954066,1.8741921270716624,Go,Go,within_go,-0.03336326619504995,0.516681633097525
1.725823597954066,2.0353158534519538,Go,Go,within_go,-0.15199721626119636,0.5759986081305982
1.8741921270716624,2.0353158534519538,Go,Go,within_go,-0.17068299817887034,0.5853414990894352
