stim_i,stim_j,cat_i,cat_j,pair_type,similarity,dissimilarity
0.7367347870505897,0.8000086869052582,Go,Go,within_go,0.06651833949260925,0.4667408302536954
0.7367347870505897,0.868716816924144,Go,Go,within_go,-0.1191779594416568,0.5595889797208284
0.7367347870505897,0.9433258917802092,Go,Go,within_go,0.05261431120290183,0.4736928443985491
0.7367347870505897,1.0384678567860421,Go,NoGo,across,-0.14870070997751053,0.5743503549887553
0.7367347870505897,1.1589698549675345,Go,NoGo,across,-0.30927268456705675,0.6546363422835284
0.7367347870505897,1.2934546947659762,Go,NoGo,across,-0.2016713486950261,0.6008356743475131
0.7367347870505897,1.44354492072532,Go,NoGo,across,-0.2593036398116885,0.6296518199058443
0.8000086869052582,0.868716816924144,Go,Go,within_go,0.038456136839924826,0.4807719315800376
0.8000086869052582,0.9433258917802092,Go,Go,within_go,-0.08757679043786004,0.54378839521893
0.8000086869052582,1.0384678567860421,Go,NoGo,across,-0.29458755435807493,0.6472937771790375
0.8000086869052582,1.1589698549675345,Go,NoGo,across,-0.09958654308397921,0.5497932715419896
0.8000086869052582,1.2934546947659762,Go,NoGo,across,-0.333419022239988,0.666709511119994
0.8000086869052582,1.44354492072532,Go,NoGo,across,-0.3572355800240625,0.6786177900120313
0.868716816924144,0.9433258917802092,Go,Go,within_go,0.0704319351227739,0.46478403243861305
0.868716816924144,1.0384678567860421,Go,NoGo,across,-0.17083602247669435,0.5854180112383471
0.868716816924144,1.1589698549675345,Go,NoGo,across,-0.28712786948542524,0.6435639347427127
0.868716816924144,1.2934546947659762,Go,NoGo,across,-0.2205442910019548,0.6102721455009774
0.868716816924144,1.44354492072532,Go,NoGo,across,-0.24961293102556623,0.6248064655127831
0.9433258917802092,1.0384678567860421,Go,NoGo,across,-0.08711434271392984,0.5435571713569649
0.9433258917802092,1.1589698549675345,Go,NoGo,across,-0.276900150329491,0.6384500751647455
0.9433258917802092,1.2934546947659762,Go,NoGo,across,-0.29985280828931593,0.649926404144658
0.9433258917802092,1.44354492072532,Go,NoGo,across,-0.2666930352005489,0.6333465176002744
1.0384678567860421,1.1589698549675345,NoGo,NoGo,within_nogo,-0.18824610530084973,0.5941230526504249
1.0384678567860421,1.2934546947659762,NoGo,NoGo,within_nogo,0.0967026812923305,0.45164865935383475
1.0384678567860421,1.44354492072532,NoGo,NoGo,within_nogo,-0.008303756128323144,0.5041518780641616
1.1589698549675345,1.2934546947659762,NoGo,NoGo,within_nogo,-0.08282035070694047,0.5414101753534702
1.1589698549675345,1.44354492072532,NoGo,NoGo,within_nogo,-0.04716818494969863,0.5235840924748493
1.2934546947659762,1.44354492072532,NoGo,NoGo,within_nogo,0.1311569719905654,0.4344215140047173
