Checkbox,Experiment Name,Experiment Date,Experiment Video,Comments,time,stim_times,stim_ids,stim_types,lick_times,trial_responses,reward_times,punishment_times,response_latencies,longest_dur,is_save_data,data_dir,data_file,mouse,ITI,ITI_range,response_window,reinforcement_delay,task_dur,lick_threshold,is_trial_cue,trial_cue_dur,trial_cue_onset,is_auto_reward,is_timeout_punish,is_noise_punish,is_wait_for_no_lick,is_repeat_incorrect,reward_dur,noise_punish_dur,timeout_punish_dur,no_lick_wait_time,daq_dev,stim_ch,camera_ch,stimOn_ch,lick_ch,reward_ch,trial_cue_ch,dummy_input_ch,time_span,update_rate,scatter_size,acq_sample_rate,out_sample_rate,prot_delay,min_reward_dur,max_reward_dur,n_pulses,max_voltage,trials_per_anlss,no_lick_time_to_wait,trial_count
False,Adult 1,6/5/2023 14:49,,Habituation,"[0.00000000e+00 1.75025600e-01 2.01102300e-01 ... 3.84772817e+02
 3.84802831e+02 3.84852784e+02]","[  3.0103734  10.2226541  16.1757457  23.156988   30.0307713  36.3434806
  42.2444316  48.8571072  55.0869218  60.32576    66.8966442  73.0360185
  78.2698178  83.6729724  90.2617165  96.0721168 103.1546717 109.2821347
 115.3766134 121.5422687 128.0160104 133.4885107 139.174388  145.1033561
 150.7390307 156.0008838 161.7192649 168.7649633 175.0062429 180.8696204
 186.4264439 191.8588137 197.2501531 203.3248094 209.4863975 215.6601227
 221.6987107 228.5169825 234.5881431 241.4925181 248.7098706 255.912848
 261.6840535 267.5723701 273.1202833 279.3374325 286.0310185 292.8357668
 298.3618141 303.7876067 310.9573903 317.4390205 323.820202  330.0679781
 336.8426586 343.8940563 350.9588116 356.3622382 362.0730108 367.4011938
 373.0090565 380.0475475]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[],[],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",0.1,1,D:\Amichai\Adult,hab,Adult_1,6,1,2,0.0,1000,1,0,500,500,0,0,0,0,0,45,2,30,2,Dev1,ao0,Port0/Line5,Port0/Line0,Port0/Line4,Port0/Line7,Port0/Line1,ai0,10,20,100,500,500,3,5,200,2,9,10,3,62
False,Adult 1,6/5/2023 14:49,,Habituation 2 ,"[0.00000000e+00 1.74463000e-01 2.12502700e-01 ... 8.58959561e+02
 8.59008812e+02 8.59057759e+02]","[  3.0174071   8.5020797  14.1241496  20.1609219  26.0687847  33.0578153
  39.5600456  44.8599545  51.1085028  58.071709   64.6737253  71.1717393
  76.5698256  82.2486912  88.493496   95.3020328 101.9705426 109.0855454
 115.5906869 121.9748448 127.6092382 132.9872666 138.4322492 144.6923597
 150.8008406 156.4652825 161.8004687 168.6890541 174.4082686 179.8161754
 186.0525389 192.9145256 198.245176  203.585099  210.319429  216.7640089
 222.151136  227.9789648 233.7777916 240.9842659 248.0050994 255.1015559
 261.7874282 268.4053862 275.2494008 281.4851138 287.2261461 292.7931711
 298.5464214 305.6327056 311.5076979 318.6942665 324.1965145 330.8590887
 336.9905738 343.272246  350.2365003 356.3067362 361.9753044 368.9252324
 375.837414  382.3794046 388.0160954 394.1205059 400.9857615 407.0993605
 413.2004462 419.5486996 425.8608869 432.7104472 438.705092  445.0762374
 451.3961814 457.1863028 463.6927565 469.2270418 474.7524278 480.1340072
 485.6548513 492.5870679 499.6780058 505.7483747 512.6797061 519.3318606
 525.4871871 530.923999  537.6725052 543.709062  549.7322119 555.347968
 562.1088866 568.6315031 574.9549668 580.9717469 587.9085316 594.9834603
 600.8933039 606.9654571 612.4089897 619.2537224 624.5018396 630.1427065
 636.9709826 642.8499273 649.5177427 654.7660912 660.8183862 667.3304599
 674.2337394 679.6150185 686.7745653 693.9483467 699.3123286 705.3228599
 711.3393614 717.906827  724.1908196 729.8855803 736.6499223 743.4641944
 749.1549411 755.5095432 760.9903959 767.2408512 773.0619744 779.1254083
 784.6345841 791.1146998 796.7547517 802.8972991 809.6647237 816.856257
 822.1490457 828.7186026 834.1840338 839.8499103 845.5167968 851.6881222
 857.0543862]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[224.8067031 224.9084628 247.7088409 247.7567911 247.8414157 247.8568039
 269.2075547 423.6676494 423.7072074 435.5077528 435.6070109 485.8582547
 485.916111  533.8693234 533.8877559 534.0062913 534.0635098 534.1094047
 534.2680431 534.4780901 534.4902663 534.515898  534.6150427 534.6638759
 541.4070711 541.4874355 541.5071293 541.5575204 542.1078518 542.2080523
 542.3240141 542.3568707 542.4070786 542.6088183 542.7069715 542.8577579
 547.235587  547.2579148 547.3080663 547.4568217 547.5085693 547.6071352
 547.7081408 547.7572595 548.007254  548.089996  548.6574998 548.7075758
 548.8086436 548.8572151 548.9278991 551.807564  551.9129933 551.9813225
 552.057614  552.1369018 552.1573151 552.2074684 552.3579605 552.4089391
 552.507039  554.0071858 554.0573167 554.1102414 554.1568315 554.2068979
 554.2571649 554.3078862 554.3604183 554.4582616 554.5073224 554.5794008
 554.6071401 554.6572438 554.7608397 554.809919  554.8569504 554.9070783
 554.9569373 555.0591293 555.1082395 555.2259984 556.4080634 556.5627086
 556.6631292 556.7106391 556.8070114 557.5184848 557.7082463 558.122677
 558.1570899 558.2073779 560.4585785 560.8575973 560.929225  562.0334312
 630.4087329 630.5585854 630.634771  698.0579001 698.1092919 698.1659
 698.2072622 698.5581021]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[228.616598  269.2082875 279.5580849 383.856437  551.8079096 556.4085525
 630.5590841]",[],"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.7021685 0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.1034034 0.        0.        0.        0.        0.
 0.        0.        0.        0.        1.9753521 0.9600954 0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.1660264 0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.       ]",0.1,1,D:\Amichai\Adult,hab,Adult_1,6,1,2,0.0,1000,1,0,500,500,0,0,0,0,0,45,2,30,2,Dev1,ao0,Port0/Line5,Port0/Line0,Port0/Line4,Port0/Line7,Port0/Line1,ai0,10,20,100,500,500,3,5,200,2,9,10,3,139
False,Adult 1,6/6/2023 14:50,,Tone association,"[0.00000000e+00 1.54554900e-01 1.80472900e-01 ... 9.85988053e+02
 9.86032714e+02 9.86082999e+02]","[  3.0160458   8.5898035  15.5902976  21.2256331  28.3967497  34.3052036
  40.9643664  47.2625197  54.0555873  59.5529406  65.3917314  72.5672235
  78.5901757  84.6709648  90.4326645  96.8247454 103.7823039 109.206691
 115.5770371 121.9880258 127.9353474 133.625438  140.2172514 146.7888673
 152.7091058 159.4883359 165.0884732 171.4166117 177.6836077 183.8824729
 190.6032464 196.0643849 201.625563  207.2220889 212.9430933 218.2585659
 223.7166075 229.9197898 236.8848871 243.9661342 249.3919674 255.0560599
 261.5399493 266.9689682 273.5409057 280.5036264 287.1048013 293.5222283
 300.4514886 307.0126501 312.8570603 318.5579726 325.6917563 331.7674929
 338.0787868 344.4370524 351.2852434 357.0122852 362.8972313 368.5410715
 373.9982471 379.440516  386.3608215 393.2235995 398.7923318 405.0316047
 410.7917261 417.7653543 424.5891024 430.6048869 436.2196363 442.4248225
 448.2951857 453.9614048 459.789804  466.9529097 473.7466455 480.0935838
 487.2939834 493.454233  500.1277181 506.233943  512.5933103 518.3362199
 524.9597384 530.3396115 537.229283  543.2460623 548.7612608 555.6644939
 562.7472855 568.4276933 573.7484866 580.0978323 585.6803439 591.988934
 598.7013814 604.9051891 610.1845586 616.3692818 621.8753686 628.8335475
 634.1805357 641.13407   647.2935962 653.6305422 660.4245217 665.8601735
 671.4503163 677.7163303 683.8400116 690.5112808 697.3245716 704.2000989
 710.0629067 716.7469123 723.7854393 736.2252923 741.5529372 746.9644999
 753.0030363 759.9809866 766.4237669 773.0809382 778.6237518 784.2098724
 790.2033921 796.4367596 802.3602578 808.9812884 814.9241469 821.343156
 827.8785223 833.4523093 839.7280129 845.0033828 850.3002381 857.0549867
 864.141626  870.2343482 876.6069333 883.5700629 889.9656314 896.525791
 902.7712337 910.0230836 915.7899204 922.868     929.5893624 936.5313365
 943.3821104 950.4389291 956.0528617 961.4440729 967.9687611 974.5272344
 980.0360866]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1]","[ 43.8468651  43.9848509  45.0378551  45.2114137  45.5812734  45.6569206
  45.6835062  46.4306716  55.9812479  56.8365167  56.9317961  57.0062967
  57.1320463  57.1821841  57.232422   57.4448376  57.5823443  57.8328066
  57.9016473  58.0310782  58.0822542  59.9057695  59.9361401  74.9342576
  74.9894778  75.204813   80.751853   81.1548084 132.2814744 132.4830139
 132.5574472 132.5820745 132.632197  133.1321207 133.2816401 134.2316677
 134.3806336 134.3968549 134.4847641 141.3325846 141.8817344 141.9337093
 144.1309279 144.1807741 144.2637493 144.3309025 147.9810218 148.6322798
 148.8821137 149.8660018 149.8810216 149.9813927 150.032779  150.0811717
 150.1311501 150.1817641 150.2499278 150.2827487 150.6880684 150.7315267
 151.0817572 151.5836679 151.636147  151.6811187 151.7310634 151.7815821
 151.856418  151.8811517 151.932572  151.9810042 153.2814629 153.4321996
 153.4380895 154.1828363 154.2601947 154.2809117 154.7117233 154.7814578
 156.0309385 156.2311653 157.2813615 158.1552612 158.1820028 158.3319882
 158.3835074 158.4364102 158.4808668 158.5446723 158.5812514 158.6311702
 158.6811593 159.0811148 159.1577338 159.1810976 159.2313037 159.2811253
 159.3820645 159.4313822 159.6276928 159.634474  159.6851618 159.7318431
 159.837214  159.9813172 160.6834371 160.7319878 160.7857549 160.9317309
 161.2348565 211.531932  211.5815755 211.6318837 211.6814836 211.9817744
 516.3995387 519.2823185 519.4418077 519.4453368 519.4486359 519.5100467
 519.5337783 519.5843566 519.6354381 519.6828766 519.9817227 520.2830238
 520.3318456 520.3817792 520.4829613 520.5426705 520.5838787 531.4818168
 531.782873  531.8316527 532.0345612 532.0838515 532.1492975 532.1821297
 532.2323587 532.2827671 532.3832225 532.4319765 532.5330928 532.63253
 532.7318048 532.8057038 533.0321161 538.8363222 540.131915  540.1838877
 540.3321492 556.1361806 556.2926851 556.6335821 559.7827553 560.2148698
 561.1320454 561.1816566 562.981699  568.7321536 568.8673867 581.2869275
 581.3851943 581.4621757 581.6338144 581.7322356 581.7817308 581.8324553
 584.2859233 584.3338577 584.3820086 584.8334836 586.0821044 586.2383071
 586.6337149 586.6836785 588.1318878 588.2833254 589.0323404 602.3435906
 602.3819268 602.6320011 624.7825643 624.832031  624.8995886 625.0322618
 625.1238019 625.3392501 633.0830288 633.1326361 633.2325753 633.2819369
 633.3336488 633.4821222 633.5317571 633.6086723 633.6323092 633.7329544
 633.8332317 633.8820477 633.982055  634.0819563 634.1319875 634.3193817
 644.981974  645.0329562 647.8038907 647.9387533 648.0835279 648.1826992
 648.2342072 648.2826594 654.4338395 654.5889893 654.6324341 654.7834686
 654.8323825 654.8824152 654.9583913 654.983987  656.883291  656.9330222
 657.0833275 725.5324152 725.6846927 725.6967468 725.7319388 725.7824323
 725.8640774 725.8831161 725.9331694 725.9827019 726.182535  726.2332401
 726.3323848 726.3840241 726.5192864 726.5831475 726.6344572 735.8329086
 735.9362636 736.3275488 736.3343168 736.6376425]","[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0
 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0]","[  9.5811329  16.5327703  17.831112   23.4233478  35.2836199  55.9816587
  59.9364504  98.4816607 110.8307255 122.7808548 134.2323289 141.3329218
 147.9813603 153.2820823 159.8375395 172.8809153 519.2826515 531.4821349
 538.8372894 556.1367016 568.8676812 581.2873222 586.0824218 611.0317552
 647.804361  654.4345383 725.5328399 730.8330794 736.6379426]",[],"[0.        0.        0.        0.        0.        0.        0.
 0.        1.8256606 0.2528289 0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.5062297 1.0153332 1.0921545 0.4723571 0.0393569 0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.8460986
 0.        1.0422053 1.5070392 0.        0.        0.3716867 0.1344135
 0.2044603 0.        1.0890952 0.3017605 0.        0.        0.
 0.        0.        0.        0.        0.038846  0.        0.4102945
 0.7032973 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        1.6469759 0.0022565 0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.       ]",0.1,1,D:\Amichai\Adult,tone_ass,Adult_1,6,1,2,0.0,1000,1,0,500,500,0,0,0,0,0,45,2,30,2,Dev1,ao0,Port0/Line5,Port0/Line0,Port0/Line4,Port0/Line7,Port0/Line1,ai0,10,20,100,500,500,3,5,200,2,9,10,3,157
False,Adult 1,6/7/2023 10:30,,Tone association,"[0.00000000e+00 1.63324400e-01 1.95427400e-01 ... 2.66913393e+02
 2.66945638e+02 2.66996232e+02]","[  3.0162805   8.4946202  15.6041147  22.1400567  28.1882776  33.4106113
  39.6236037  46.7006551  53.9185958  60.8622318  67.0598871  74.2403145
  81.0313009  87.3257325  92.6993154  98.8078604 104.2330511 109.5371266
 115.6473936 122.0376593 128.1532467 134.1883129 141.0326571 147.7051446
 153.6717485 160.0836975 165.7912582 171.0444533 176.6126515 183.4779809
 189.3223791 196.3474562 203.0092477 209.882388  216.6621083 223.6096022
 230.4947026 236.9615281 242.7206346 249.762861  256.9397022 262.3020506]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]","[ 52.7960045  53.1962412  53.2461285  53.3467411  60.1957886  60.8455166
  68.9216086  69.295429   69.345605   69.3952965  69.4968014  69.5456317
 139.5959327 140.4454375 140.4969782 140.5457113 140.5957818 140.6455675
 140.6959547 140.750631  140.7958052 141.1376251 141.2004514 141.2461601
 141.295539  141.4005827 143.2959467 143.3458074 143.6641785 143.823814
 146.4955133 146.6458475 146.7469969 146.8213033 146.8458665 146.8956242
 146.9985129 150.4956562 150.6457842 152.5960177 158.8978972 159.046052
 159.0964739 159.1460653 159.1959594 160.395884  160.4463177 160.5960758
 160.6460145 160.725699  160.7463167 160.7963949 160.8467692 160.8975269
 160.9461809 172.6967298 202.8964773]","[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0]","[ 30.0953774  40.5956328  68.9219633 141.4008754 150.9456832 160.4466397
 172.6970281]",[],"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        1.7617215 0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.004968  0.        0.        0.2121865 0.        1.5522765
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.       ]",0.1,1,D:\Amichai\Adult,tone_ass,Adult_1,6,1,2,0.0,1000,1,0,500,500,0,0,0,0,0,30,2,30,2,Dev1,ao0,Port0/Line5,Port0/Line0,Port0/Line4,Port0/Line7,Port0/Line1,ai0,10,20,100,500,500,3,5,200,2,9,10,3,42
