,0.7367347870505897,0.8000086869052582,0.868716816924144,1.2934546947659762,1.44354492072532
0.7367347870505897,1.0,0.555005895651992,-0.598885468024962,-0.3724507589742243,-0.29558556209751996
0.8000086869052582,0.555005895651992,1.0,-0.280276483229084,-0.18533202425354947,-0.7627310040633254
0.868716816924144,-0.598885468024962,-0.28027648322908405,1.0,-0.1537997847764536,-0.13056975908114304
1.2934546947659762,-0.3724507589742243,-0.18533202425354944,-0.1537997847764536,1.0,-0.17941417289046258
1.44354492072532,-0.29558556209751996,-0.7627310040633254,-0.13056975908114304,-0.17941417289046258,1.0
