,1.0384678567860421,1.1589698549675345,1.2934546947659762,1.44354492072532
1.0384678567860421,0.9999999999999998,-0.33012090746737144,-0.3079886078223141,-0.40564243484530377
1.1589698549675345,-0.3301209074673714,1.0,-0.2972486250622888,-0.2631678416972313
1.2934546947659762,-0.3079886078223141,-0.2972486250622887,1.0,-0.3889718265427637
1.44354492072532,-0.40564243484530377,-0.2631678416972313,-0.38897182654276363,0.9999999999999998
