,0.7367347870505897,0.8000086869052582,0.868716816924144,1.2934546947659762,1.44354492072532
0.7367347870505897,0.9999999999999998,-0.2942223173839817,-0.13073169885463312,-0.3000381674117157,-0.3192326570943082
0.8000086869052582,-0.2942223173839817,1.0,-0.24549461638884093,-0.19060086828757786,-0.24206733610132306
0.868716816924144,-0.13073169885463312,-0.24549461638884093,1.0,-0.40258873334990813,-0.20067976217237715
1.2934546947659762,-0.3000381674117157,-0.19060086828757786,-0.4025887333499082,0.9999999999999998,-0.16951056350916127
1.44354492072532,-0.31923265709430815,-0.24206733610132306,-0.20067976217237715,-0.16951056350916127,1.0
