,0.7367347870505897,0.8000086869052582,0.868716816924144,1.1589698549675345,1.2934546947659762,1.44354492072532
0.7367347870505897,1.0,-0.04112538389157795,-0.10034495615452338,-0.21381200481631357,-0.32001801395486007,-0.3344903232260583
0.8000086869052582,-0.04112538389157795,1.0,-0.21084363902721412,-0.26509899637915163,-0.326503408496055,-0.0019128456003345048
0.868716816924144,-0.10034495615452337,-0.21084363902721412,0.9999999999999998,-0.26488208600495133,-0.14526347440197873,-0.29980610076911385
1.1589698549675345,-0.21381200481631357,-0.26509899637915163,-0.26488208600495133,1.0,-0.10669922751973869,-0.1801097465350845
1.2934546947659762,-0.32001801395486007,-0.326503408496055,-0.14526347440197873,-0.10669922751973869,1.0,-0.17670946776359944
1.44354492072532,-0.3344903232260584,-0.0019128456003345046,-0.29980610076911385,-0.1801097465350845,-0.17670946776359941,1.0
