,1.0384678567860421,1.1589698549675345,1.2934546947659762,1.44354492072532
1.0384678567860421,0.9999999999999999,-0.14284233623249054,-0.4991039568646273,-0.3621321322434767
1.1589698549675345,-0.14284233623249054,1.0,-0.4042354473471156,-0.34994787154724033
1.2934546947659762,-0.4991039568646273,-0.4042354473471156,0.9999999999999999,-0.22941790259736816
1.44354492072532,-0.3621321322434767,-0.3499478715472403,-0.22941790259736813,1.0
