,0.7070000000000001,0.7890990840419705,0.8807317743081708,1.2245599209511964,1.3667597057667562,1.5254721809420373,1.7026148524934492,1.9003278933222565,2.121
0.7070000000000001,0.9999999999999999,0.12498365613472631,0.0171792552941367,0.014716053759788579,0.14152513596533647,-0.25511876602915223,-0.4678695086272411,-0.2182843184434481,-0.19055612994062968
0.7890990840419705,0.12498365613472631,1.0,0.1342017603455002,-0.40565964776658775,-0.3530654603641984,0.13119814935325852,-0.10503877328299449,-0.15280109523401317,-0.07454761329343386
0.8807317743081708,0.0171792552941367,0.1342017603455002,1.0,0.1324558473481756,-0.08925127934442094,-0.24657070633101885,-0.07825519705054516,-0.5355326410890207,-0.1533016343939923
1.2245599209511964,0.014716053759788579,-0.40565964776658775,0.1324558473481756,1.0,0.2896000968818877,-0.20728985946601763,-0.14849539744280219,-0.19468176559146402,-0.39314733840130467
1.3667597057667562,0.14152513596533645,-0.3530654603641984,-0.08925127934442093,0.2896000968818877,0.9999999999999999,-0.36752397652982627,-0.055834398695563996,-0.3073398079675373,-0.05060136320257054
1.5254721809420373,-0.2551187660291522,0.13119814935325852,-0.24657070633101882,-0.2072898594660176,-0.36752397652982627,1.0,0.11411824084566814,0.04615231682712098,-0.1665009487944247
1.7026148524934492,-0.46786950862724114,-0.10503877328299449,-0.07825519705054518,-0.1484953974428022,-0.055834398695564,0.11411824084566813,1.0,-0.11955933558600441,-0.23052519770826843
1.9003278933222565,-0.2182843184434481,-0.15280109523401317,-0.5355326410890207,-0.19468176559146402,-0.3073398079675373,0.04615231682712099,-0.1195593355860044,1.0,0.07473708194639762
2.121,-0.19055612994062968,-0.07454761329343386,-0.1533016343939923,-0.39314733840130467,-0.05060136320257054,-0.1665009487944247,-0.23052519770826843,0.07473708194639762,0.9999999999999998
