,0.7367347870505897,0.8000086869052582,0.868716816924144,1.2934546947659762,1.44354492072532,1.5892005137748781,1.725823597954066,1.8741921270716624,2.0353158534519538
0.7367347870505897,1.0,-0.050543623488023603,-0.06030078216714791,-0.10408554592308225,-0.09724745496726536,-0.22645047934359666,-0.1215655441594928,-0.11494296009072649,-0.12537069478080454
0.8000086869052582,-0.050543623488023603,0.9999999999999999,-0.09377503317418963,-0.18064583111344246,-0.12403770959239332,-0.22035381496176604,-0.06900694045888266,-0.05403943393896487,-0.06901287829921562
0.868716816924144,-0.06030078216714791,-0.09377503317418961,1.0,-0.12178564160683046,-0.15653394216244135,-0.19023042735548942,-0.1710142309872395,-0.05601767622856991,-0.09986438482636566
1.2934546947659762,-0.10408554592308225,-0.18064583111344246,-0.12178564160683046,1.0,-0.0701129251442862,-0.04779093975726174,-0.11993773828242976,-0.19146910449047147,-0.15082546375599704
1.44354492072532,-0.09724745496726536,-0.12403770959239332,-0.15653394216244138,-0.0701129251442862,1.0,-0.025906979293221274,0.013931216680230833,-0.18135058042368582,-0.21523494929086442
1.5892005137748781,-0.22645047934359666,-0.22035381496176606,-0.1902304273554894,-0.04779093975726174,-0.025906979293221274,0.9999999999999998,-0.15659381949147488,-0.1898560720043645,-0.25337437590859985
1.725823597954066,-0.1215655441594928,-0.06900694045888267,-0.1710142309872395,-0.11993773828242976,0.013931216680230835,-0.1565938194914749,1.0,-0.16664532661678344,-0.15890174942613622
1.8741921270716624,-0.11494296009072649,-0.05403943393896487,-0.056017676228569915,-0.1914691044904715,-0.18135058042368582,-0.1898560720043645,-0.16664532661678344,0.9999999999999999,-0.009339565699608067
2.0353158534519538,-0.12537069478080456,-0.06901287829921562,-0.09986438482636564,-0.15082546375599704,-0.21523494929086442,-0.2533743759085998,-0.15890174942613625,-0.009339565699608069,1.0
