,0.7070000000000001,0.7709889669943373,0.8407694303069239,1.07876684098121,1.1738949211927685,1.1890275311687524,1.27741160893374,1.2966437170914054,1.390056630435602,1.414,1.64602248543222,1.7911724409886975,1.9491220452647464,2.121
0.7070000000000001,1.0,0.1517211907112818,0.03322711707072549,,,-0.47694053092380834,,-0.5813021789072055,,-0.6421533571518017,,,,
0.7709889669943373,0.15172119071128182,1.0,-0.4892757584905984,,,0.7586197035163119,,0.2774514374683247,,-0.8510999336845093,,,,
0.8407694303069239,0.03322711707072549,-0.4892757584905984,1.0,,,-0.6581403731149769,,-0.8314508248581011,,0.2916683306714009,,,,
1.07876684098121,,,,0.9999999999999999,0.026135880628850767,,0.002444266496335435,,0.008825867296964622,,-0.03939006055899542,-0.2885332789738504,-0.3146828846139477,-0.29287994310250554
1.1738949211927685,,,,0.026135880628850767,0.9999999999999999,,0.0957221534778654,,0.08547990173104864,,0.022971881970392415,-0.40485638815461816,-0.2513794616392607,-0.3510007518252504
1.1890275311687524,-0.47694053092380834,0.7586197035163119,-0.6581403731149769,,,1.0,,0.7740541624272395,,-0.31453177330336834,,,,
1.27741160893374,,,,0.0024442664963354346,0.09572215347786542,,1.0,,0.04808407932196784,,-0.14760363857607217,-0.2095559632807532,-0.24791774857756005,-0.32142853355734485
1.2966437170914054,-0.5813021789072054,0.2774514374683247,-0.8314508248581011,,,0.7740541624272393,,1.0,,0.14843849257566807,,,,
1.390056630435602,,,,0.008825867296964622,0.08547990173104862,,0.04808407932196784,,1.0,,-0.004256735210159836,-0.3268658104720678,-0.32571719115063447,-0.36497471816126487
1.414,-0.6421533571518017,-0.8510999336845093,0.2916683306714009,,,-0.31453177330336834,,0.14843849257566807,,0.9999999999999998,,,,
1.64602248543222,,,,-0.03939006055899542,0.022971881970392415,,-0.14760363857607217,,-0.004256735210159837,,0.9999999999999999,-0.22212790784410122,-0.15432705397672333,-0.3076733963429936
1.7911724409886975,,,,-0.2885332789738504,-0.40485638815461816,,-0.2095559632807532,,-0.32686581047206786,,-0.2221279078441012,1.0,0.025405387069529464,0.17344476918696974
1.9491220452647464,,,,-0.31468288461394767,-0.2513794616392608,,-0.24791774857756005,,-0.32571719115063447,,-0.15432705397672333,0.025405387069529464,1.0,0.16218317207678637
2.121,,,,-0.2928799431025056,-0.3510007518252504,,-0.32142853355734485,,-0.3649747181612648,,-0.3076733963429936,0.17344476918696972,0.16218317207678634,0.9999999999999998
